SUMLEV,STATE,COUNTY,PLACE,NAME,STNAME,POPESTIMATE2019
71,29,41,45866,Marceline city (pt.),Missouri,11
71,29,41,99990,Balance of Clark township,Missouri,424
61,29,41,0,Cockrell township,Missouri,166
61,29,41,0,Cunningham township,Missouri,205
71,29,41,71620,Sumner town,Missouri,97
71,29,41,99990,Balance of Cunningham township,Missouri,108
61,29,41,0,Keytesville township,Missouri,875
71,29,41,38468,Keytesville city,Missouri,447
71,29,41,99990,Balance of Keytesville township,Missouri,428
61,29,41,0,Mendon township,Missouri,291
71,29,41,47288,Mendon city,Missouri,161
71,29,41,99990,Balance of Mendon township,Missouri,130
61,29,41,0,Musselfork township,Missouri,332
61,29,41,0,Salisbury township,Missouri,2366
71,29,41,65450,Salisbury city,Missouri,1523
71,29,41,99990,Balance of Salisbury township,Missouri,843
61,29,41,0,Salt Creek township,Missouri,172
61,29,41,0,Triplett township,Missouri,153
71,29,41,73870,Triplett city,Missouri,39
71,29,41,99990,Balance of Triplett township,Missouri,114
61,29,41,0,Wayland township,Missouri,153
61,29,41,0,Yellow Creek township,Missouri,343
71,29,41,63236,Rothville village,Missouri,92
71,29,41,99990,Balance of Yellow Creek township,Missouri,251
50,29,43,0,Christian County,Missouri,88595
157,29,43,5626,Billings city,Missouri,1111
157,29,43,14788,Clever city,Missouri,2770
157,29,43,25957,Fremont Hills city,Missouri,922
157,29,43,32068,Highlandville city,Missouri,1051
157,29,43,52616,Nixa city,Missouri,22515
157,29,43,55766,Ozark city,Missouri,20482
157,29,43,61238,Republic city (pt.),Missouri,86
157,29,43,63857,Saddlebrooke village (pt.),Missouri,190
157,29,43,69302,Sparta city,Missouri,1946
157,29,43,70000,Springfield city (pt.),Missouri,2
157,29,43,99990,Balance of Christian County,Missouri,37520
50,29,45,0,Clark County,Missouri,6797
157,29,45,604,Alexandria city,Missouri,150
157,29,45,37790,Kahoka city,Missouri,2028
157,29,45,44516,Luray village,Missouri,93
157,29,45,61292,Revere town,Missouri,75
157,29,45,77920,Wayland city,Missouri,501
157,29,45,81142,Wyaconda city,Missouri,211
157,29,45,99990,Balance of Clark County,Missouri,3739
50,29,47,0,Clay County,Missouri,249948
157,29,47,2800,Avondale city,Missouri,451
157,29,47,5824,Birmingham village,Missouri,205
157,29,47,14554,Claycomo village,Missouri,1514
157,29,47,23077,Excelsior Estates village (pt.),Missouri,2
157,29,47,23086,Excelsior Springs city (pt.),Missouri,11580
157,29,47,27190,Gladstone city,Missouri,27489
157,29,47,27262,Glenaire city,Missouri,577
157,29,47,32752,Holt city (pt.),Missouri,426
157,29,47,35000,Independence city (pt.),Missouri,0
157,29,47,38000,Kansas City city (pt.),Missouri,128232
157,29,47,38072,Kearney city,Missouri,10858
157,29,47,40988,Lawson city (pt.),Missouri,151
157,29,47,42032,Liberty city,Missouri,32100
157,29,47,48980,Missouri City city,Missouri,296
157,29,47,50168,Mosby city,Missouri,200
157,29,47,53102,North Kansas City city,Missouri,4571
157,29,47,53804,Oaks village,Missouri,134
157,29,47,53858,Oakview village,Missouri,390
157,29,47,53894,Oakwood village,Missouri,198
157,29,47,53948,Oakwood Park village,Missouri,197
157,29,47,58520,Pleasant Valley city,Missouri,3026
157,29,47,59816,Prathersville village,Missouri,134
157,29,47,60590,Randolph village,Missouri,55
157,29,47,68420,Smithville city (pt.),Missouri,10795
157,29,47,71368,Sugar Creek city (pt.),Missouri,0
157,29,47,99990,Balance of Clay County,Missouri,16367
50,29,49,0,Clinton County,Missouri,20387
157,29,49,10828,Cameron city (pt.),Missouri,4818
157,29,49,28036,Gower city (pt.),Missouri,1411
157,29,49,32752,Holt city (pt.),Missouri,76
157,29,49,40826,Lathrop city,Missouri,2010
157,29,49,55352,Osborn city (pt.),Missouri,49
157,29,49,58250,Plattsburg city,Missouri,2238
157,29,49,73852,Trimble city,Missouri,613
157,29,49,74176,Turney village,Missouri,148
157,29,49,99990,Balance of Clinton County,Missouri,9024
50,29,51,0,Cole County,Missouri,76745
157,29,51,12664,Centertown town,Missouri,287
157,29,51,37000,Jefferson City city (pt.),Missouri,42691
157,29,51,43652,Lohman city,Missouri,166
157,29,51,63704,Russellville city,Missouri,822
157,29,51,65018,St. Martins city,Missouri,1195
157,29,51,65162,St. Thomas town,Missouri,271
157,29,51,72304,Taos city,Missouri,1153
157,29,51,77002,Wardsville village,Missouri,1560
157,29,51,99990,Balance of Cole County,Missouri,28600
50,29,53,0,Cooper County,Missouri,17709
157,29,53,6148,Blackwater city,Missouri,150
157,29,53,7318,Boonville city,Missouri,8439
157,29,53,9658,Bunceton city,Missouri,358
157,29,53,55478,Otterville city,Missouri,453
157,29,53,57602,Pilot Grove city,Missouri,761
157,29,53,59726,Prairie Home city,Missouri,280
157,29,53,80380,Windsor Place village,Missouri,333
157,29,53,81016,Wooldridge village,Missouri,58
157,29,53,99990,Balance of Cooper County,Missouri,6877
50,29,55,0,Crawford County,Missouri,23920
157,29,55,7534,Bourbon city,Missouri,1582
157,29,55,17668,Cuba city,Missouri,3292
157,29,55,41114,Leasburg village,Missouri,325
157,29,55,64172,St. Cloud village,Missouri,39
157,29,55,70576,Steelville city,Missouri,1650
157,29,55,71440,Sullivan city (pt.),Missouri,1467
157,29,55,79000,West Sullivan town,Missouri,113
157,29,55,99990,Balance of Crawford County,Missouri,15452
50,29,57,0,Dade County,Missouri,7561
157,29,57,1720,Arcola village,Missouri,53
157,29,57,17992,Dadeville village,Missouri,224
157,29,57,22996,Everton city,Missouri,299
157,29,57,29206,Greenfield city,Missouri,1313
157,29,57,43490,Lockwood city,Missouri,899
157,29,57,68888,South Greenfield village,Missouri,85
157,29,57,99990,Balance of Dade County,Missouri,4688
50,29,59,0,Dallas County,Missouri,16878
157,29,59,9514,Buffalo city,Missouri,3091
157,29,59,44156,Louisburg village,Missouri,116
157,29,59,75310,Urbana city,Missouri,415
157,29,59,99990,Balance of Dallas County,Missouri,13256
50,29,61,0,Daviess County,Missouri,8278
157,29,61,910,Altamont village,Missouri,201
157,29,61,15274,Coffey city,Missouri,164
157,29,61,26308,Gallatin city,Missouri,1749
157,29,61,27064,Gilman City city (pt.),Missouri,0
157,29,61,36314,Jameson town,Missouri,127
157,29,61,36332,Jamesport city,Missouri,515
157,29,61,43472,Lock Springs village,Missouri,56
157,29,61,56558,Pattonsburg city,Missouri,345
157,29,61,80548,Winston village,Missouri,253
157,29,61,99990,Balance of Daviess County,Missouri,4868
61,29,61,0,Benton township,Missouri,504
71,29,61,56558,Pattonsburg city (pt.),Missouri,219
71,29,61,99990,Balance of Benton township,Missouri,285
61,29,61,0,Colfax township,Missouri,606
71,29,61,80548,Winston village,Missouri,253
71,29,61,99990,Balance of Colfax township,Missouri,353
61,29,61,0,Grand River township,Missouri,385
71,29,61,36314,Jameson town,Missouri,127
71,29,61,99990,Balance of Grand River township,Missouri,258
61,29,61,0,Harrison township,Missouri,81
61,29,61,0,Jackson township,Missouri,667
71,29,61,43472,Lock Springs village,Missouri,56
71,29,61,99990,Balance of Jackson township,Missouri,611
61,29,61,0,Jamesport township,Missouri,1063
71,29,61,36332,Jamesport city,Missouri,515
71,29,61,99990,Balance of Jamesport township,Missouri,548
61,29,61,0,Jefferson township,Missouri,495
71,29,61,910,Altamont village (pt.),Missouri,2
71,29,61,99990,Balance of Jefferson township,Missouri,493
61,29,61,0,Liberty township,Missouri,904
71,29,61,910,Altamont village (pt.),Missouri,199
71,29,61,99990,Balance of Liberty township,Missouri,705
61,29,61,0,Lincoln township,Missouri,101
71,29,61,27064,Gilman City city (pt.),Missouri,0
71,29,61,99990,Balance of Lincoln township,Missouri,101
61,29,61,0,Marion township,Missouri,222
61,29,61,0,Monroe township,Missouri,152
61,29,61,0,Salem township,Missouri,499
71,29,61,15274,Coffey city,Missouri,164
71,29,61,56558,Pattonsburg city (pt.),Missouri,126
71,29,61,99990,Balance of Salem township,Missouri,209
61,29,61,0,Sheridan township,Missouri,373
61,29,61,0,Union township,Missouri,2092
71,29,61,26308,Gallatin city,Missouri,1749
71,29,61,99990,Balance of Union township,Missouri,343
61,29,61,0,Washington township,Missouri,134
50,29,63,0,DeKalb County,Missouri,12547
157,29,63,1054,Amity town,Missouri,53
157,29,63,10828,Cameron city (pt.),Missouri,4831
157,29,63,14158,Clarksdale city,Missouri,255
157,29,63,46946,Maysville city,Missouri,1081
157,29,63,55352,Osborn city (pt.),Missouri,358
157,29,63,70738,Stewartsville city,Missouri,733
157,29,63,75130,Union Star town,Missouri,417
157,29,63,78028,Weatherby town,Missouri,103
157,29,63,99990,Balance of DeKalb County,Missouri,4716
61,29,63,0,Adams township,Missouri,695
71,29,63,78028,Weatherby town,Missouri,103
71,29,63,99990,Balance of Adams township,Missouri,592
61,29,63,0,Camden township,Missouri,1691
71,29,63,1054,Amity town,Missouri,53
71,29,63,46946,Maysville city,Missouri,1081
71,29,63,99990,Balance of Camden township,Missouri,557
61,29,63,0,Colfax township,Missouri,723
71,29,63,55352,Osborn city (pt.),Missouri,358
71,29,63,99990,Balance of Colfax township,Missouri,365
61,29,63,0,Dallas township,Missouri,321
61,29,63,0,Grand River township,Missouri,5746
71,29,63,10828,Cameron city (pt.),Missouri,4831
71,29,63,99990,Balance of Grand River township,Missouri,915
61,29,63,0,Grant township,Missouri,309
61,29,63,0,Polk township,Missouri,735
71,29,63,75130,Union Star town,Missouri,417
71,29,63,99990,Balance of Polk township,Missouri,318
61,29,63,0,Sherman township,Missouri,534
61,29,63,0,Washington township,Missouri,1793
71,29,63,14158,Clarksdale city,Missouri,255
71,29,63,70738,Stewartsville city,Missouri,733
71,29,63,99990,Balance of Washington township,Missouri,805
50,29,65,0,Dent County,Missouri,15573
157,29,65,9694,Bunker city (pt.),Missouri,165
157,29,65,65234,Salem city,Missouri,4919
157,29,65,99990,Balance of Dent County,Missouri,10489
50,29,67,0,Douglas County,Missouri,13185
157,29,67,2674,Ava city,Missouri,2865
157,29,67,99990,Balance of Douglas County,Missouri,10320
50,29,69,0,Dunklin County,Missouri,29131
157,29,69,1630,Arbyrd city,Missouri,462
157,29,69,10864,Campbell city,Missouri,1807
157,29,69,11350,Cardwell city,Missouri,639
157,29,69,14212,Clarkton city,Missouri,1152
157,29,69,32536,Holcomb city,Missouri,576
157,29,69,33076,Hornersville city,Missouri,594
157,29,69,38306,Kennett city,Missouri,10094
157,29,69,45614,Malden city,Missouri,3898
157,29,69,62228,Rives town,Missouri,59
157,29,69,66638,Senath city,Missouri,1611
157,29,69,99990,Balance of Dunklin County,Missouri,8239
61,29,69,0,Buffalo township,Missouri,1249
71,29,69,1630,Arbyrd city (pt.),Missouri,21
71,29,69,11350,Cardwell city,Missouri,639
71,29,69,99990,Balance of Buffalo township,Missouri,589
61,29,69,0,Clay township,Missouri,1354
71,29,69,33076,Hornersville city,Missouri,594
71,29,69,62228,Rives town,Missouri,59
71,29,69,99990,Balance of Clay township,Missouri,701
61,29,69,0,Cotton Hill township,Missouri,5169
71,29,69,45614,Malden city,Missouri,3898
71,29,69,99990,Balance of Cotton Hill township,Missouri,1271
61,29,69,0,Freeborn township,Missouri,1596
71,29,69,14212,Clarkton city,Missouri,1152
71,29,69,99990,Balance of Freeborn township,Missouri,444
61,29,69,0,Holcomb township,Missouri,1364
71,29,69,32536,Holcomb city,Missouri,576
71,29,69,99990,Balance of Holcomb township,Missouri,788
61,29,69,0,Independence township,Missouri,11945
71,29,69,38306,Kennett city,Missouri,10094
71,29,69,99990,Balance of Independence township,Missouri,1851
61,29,69,0,Salem township,Missouri,2663
71,29,69,1630,Arbyrd city (pt.),Missouri,441
71,29,69,66638,Senath city,Missouri,1611
71,29,69,99990,Balance of Salem township,Missouri,611
61,29,69,0,Union township,Missouri,3791
71,29,69,10864,Campbell city,Missouri,1807
71,29,69,99990,Balance of Union township,Missouri,1984
50,29,71,0,Franklin County,Missouri,103967
157,29,71,4888,Berger city,Missouri,221
157,29,71,13390,Charmwood town,Missouri,31
157,29,71,26866,Gerald city,Missouri,1313
157,29,71,41690,Leslie village,Missouri,170
157,29,71,48880,Miramiguoa Park village,Missouri,121
157,29,71,51914,New Haven city,Missouri,2072
157,29,71,53650,Oak Grove Village village,Missouri,472
157,29,71,55910,Pacific city (pt.),Missouri,6134
157,29,71,56306,Parkway village,Missouri,509
157,29,71,64136,St. Clair city,Missouri,4712
157,29,71,71440,Sullivan city (pt.),Missouri,5660
157,29,71,74626,Union city,Missouri,11990
157,29,71,77416,Washington city,Missouri,14081
157,29,71,99990,Balance of Franklin County,Missouri,56481
50,29,73,0,Gasconade County,Missouri,14706
157,29,73,6256,Bland city (pt.),Missouri,528
157,29,73,26578,Gasconade city,Missouri,215
157,29,73,31762,Hermann city,Missouri,2342
157,29,73,50060,Morrison city,Missouri,130
157,29,73,55640,Owensville city,Missouri,2590
157,29,73,63110,Rosebud city,Missouri,405
157,29,73,99990,Balance of Gasconade County,Missouri,8496
50,29,75,0,Gentry County,Missouri,6571
157,29,75,514,Albany city,Missouri,1675
157,29,75,18316,Darlington village,Missouri,118
157,29,75,26776,Gentry village,Missouri,70
157,29,75,38774,King City city,Missouri,992
157,29,75,45020,McFall city,Missouri,91
157,29,75,70270,Stanberry city,Missouri,1175
157,29,75,99990,Balance of Gentry County,Missouri,2450
61,29,75,0,Athens township,Missouri,2111
71,29,75,514,Albany city,Missouri,1675
71,29,75,99990,Balance of Athens township,Missouri,436
61,29,75,0,Bogle township,Missouri,205
71,29,75,26776,Gentry village,Missouri,70
71,29,75,99990,Balance of Bogle township,Missouri,135
61,29,75,0,Cooper township,Missouri,1831
71,29,75,18316,Darlington village,Missouri,118
71,29,75,70270,Stanberry city,Missouri,1175
71,29,75,99990,Balance of Cooper township,Missouri,538
61,29,75,0,Howard township,Missouri,96
61,29,75,0,Huggins township,Missouri,143
61,29,75,0,Jackson township,Missouri,1389
71,29,75,38774,King City city,Missouri,992
71,29,75,99990,Balance of Jackson township,Missouri,397
61,29,75,0,Miller township,Missouri,418
71,29,75,45020,McFall city,Missouri,91
71,29,75,99990,Balance of Miller township,Missouri,327
61,29,75,0,Wilson township,Missouri,378
50,29,77,0,Greene County,Missouri,293086
157,29,77,2188,Ash Grove city,Missouri,1444
157,29,77,3592,Battlefield city,Missouri,6622
157,29,77,23338,Fair Grove city,Missouri,1529
157,29,77,61238,Republic city (pt.),Missouri,16852
157,29,77,62894,Rogersville city (pt.),Missouri,337
157,29,77,70000,Springfield city (pt.),Missouri,167880
157,29,77,71062,Strafford city (pt.),Missouri,2459
157,29,77,76840,Walnut Grove city,Missouri,781
157,29,77,79882,Willard city,Missouri,5632
157,29,77,99990,Balance of Greene County,Missouri,89550
50,29,79,0,Grundy County,Missouri,9850
157,29,79,8470,Brimson village,Missouri,61
157,29,79,26362,Galt city,Missouri,247
157,29,79,40736,Laredo city,Missouri,190
157,29,79,69464,Spickard city,Missouri,243
157,29,79,73348,Tindall town,Missouri,76
157,29,79,73816,Trenton city,Missouri,5763
157,29,79,99990,Balance of Grundy County,Missouri,3270
61,29,79,0,Franklin township,Missouri,465
71,29,79,69464,Spickard city,Missouri,243
71,29,79,99990,Balance of Franklin township,Missouri,222
61,29,79,0,Harrison township,Missouri,100
61,29,79,0,Jackson township,Missouri,127
61,29,79,0,Jefferson township,Missouri,434
61,29,79,0,Liberty township,Missouri,417
71,29,79,26362,Galt city,Missouri,247
71,29,79,99990,Balance of Liberty township,Missouri,170
61,29,79,0,Lincoln township,Missouri,507
71,29,79,73348,Tindall town,Missouri,76
71,29,79,99990,Balance of Lincoln township,Missouri,431
61,29,79,0,Madison township,Missouri,599
61,29,79,0,Marion township,Missouri,239
61,29,79,0,Myers township,Missouri,153
61,29,79,0,Taylor township,Missouri,171
71,29,79,8470,Brimson village,Missouri,61
71,29,79,99990,Balance of Taylor township,Missouri,110
61,29,79,0,Trenton township,Missouri,6140
71,29,79,73816,Trenton city,Missouri,5763
71,29,79,99990,Balance of Trenton township,Missouri,377
61,29,79,0,Washington township,Missouri,110
61,29,79,0,Wilson township,Missouri,388
71,29,79,40736,Laredo city,Missouri,190
71,29,79,99990,Balance of Wilson township,Missouri,198
50,29,81,0,Harrison County,Missouri,8352
157,29,81,5068,Bethany city,Missouri,3062
157,29,81,6742,Blythedale village,Missouri,185
157,29,81,10342,Cainsville city,Missouri,273
157,29,81,20674,Eagleville town,Missouri,300
157,29,81,27064,Gilman City city (pt.),Missouri,357
157,29,81,50528,Mount Moriah town,Missouri,80
157,29,81,51860,New Hampton city,Missouri,271
157,29,81,61904,Ridgeway city,Missouri,432
157,29,81,99990,Balance of Harrison County,Missouri,3392
61,29,81,0,Adams township,Missouri,125
61,29,81,0,Bethany township,Missouri,3418
71,29,81,5068,Bethany city,Missouri,3062
71,29,81,99990,Balance of Bethany township,Missouri,356
61,29,81,0,Butler township,Missouri,134
61,29,81,0,Clay township,Missouri,80
61,29,81,0,Colfax township,Missouri,523
71,29,81,6742,Blythedale village,Missouri,185
71,29,81,20674,Eagleville town (pt.),Missouri,25
71,29,81,99990,Balance of Colfax township,Missouri,313
61,29,81,0,Cypress township,Missouri,149
61,29,81,0,Dallas township,Missouri,202
61,29,81,0,Fox Creek township,Missouri,97
61,29,81,0,Grant township,Missouri,429
71,29,81,61904,Ridgeway city (pt.),Missouri,304
71,29,81,99990,Balance of Grant township,Missouri,125
61,29,81,0,Hamilton township,Missouri,128
61,29,81,0,Jefferson township,Missouri,309
61,29,81,0,Lincoln township,Missouri,98
61,29,81,0,Madison township,Missouri,408
71,29,81,10342,Cainsville city,Missouri,273
71,29,81,99990,Balance of Madison township,Missouri,135
61,29,81,0,Marion township,Missouri,414
71,29,81,20674,Eagleville town (pt.),Missouri,108
71,29,81,61904,Ridgeway city (pt.),Missouri,128
71,29,81,99990,Balance of Marion township,Missouri,178
61,29,81,0,Sherman township,Missouri,164
61,29,81,0,Sugar Creek township,Missouri,490
71,29,81,27064,Gilman City city (pt.),Missouri,357
71,29,81,99990,Balance of Sugar Creek township,Missouri,133
61,29,81,0,Trail Creek township,Missouri,202
71,29,81,50528,Mount Moriah town,Missouri,80
71,29,81,99990,Balance of Trail Creek township,Missouri,122
61,29,81,0,Union township,Missouri,383
71,29,81,20674,Eagleville town (pt.),Missouri,167
71,29,81,99990,Balance of Union township,Missouri,216
61,29,81,0,Washington township,Missouri,107
61,29,81,0,White Oak township,Missouri,492
71,29,81,51860,New Hampton city,Missouri,271
71,29,81,99990,Balance of White Oak township,Missouri,221
50,29,83,0,Henry County,Missouri,21824
157,29,83,6238,Blairstown city,Missouri,94
157,29,83,8902,Brownington town,Missouri,104
157,29,83,10450,Calhoun city,Missouri,453
157,29,83,14986,Clinton city,Missouri,8945
157,29,83,18730,Deepwater city,Missouri,413
157,29,83,49664,Montrose city,Missouri,378
157,29,83,73240,Tightwad village,Missouri,60
157,29,83,75346,Urich city,Missouri,484
157,29,83,80350,Windsor city (pt.),Missouri,2689
157,29,83,99990,Balance of Henry County,Missouri,8204
61,29,83,0,Bear Creek township,Missouri,175
61,29,83,0,Bethlehem township,Missouri,710
61,29,83,0,Big Creek township,Missouri,267
61,29,83,0,Bogard township,Missouri,637
71,29,83,6238,Blairstown city,Missouri,94
71,29,83,75346,Urich city (pt.),Missouri,2
71,29,83,99990,Balance of Bogard township,Missouri,541
61,29,83,0,Clinton township,Missouri,8518
71,29,83,14986,Clinton city (pt.),Missouri,8007
71,29,83,99990,Balance of Clinton township,Missouri,511
61,29,83,0,Davis township,Missouri,230
61,29,83,0,Deepwater township,Missouri,558
71,29,83,49664,Montrose city,Missouri,378
71,29,83,99990,Balance of Deepwater township,Missouri,180
61,29,83,0,Deer Creek township,Missouri,397
61,29,83,0,Fairview township,Missouri,812
71,29,83,18730,Deepwater city,Missouri,413
71,29,83,99990,Balance of Fairview township,Missouri,399
61,29,83,0,Fields Creek township,Missouri,1639
71,29,83,14986,Clinton city (pt.),Missouri,938
71,29,83,99990,Balance of Fields Creek township,Missouri,701
61,29,83,0,Honey Creek township,Missouri,210
61,29,83,0,Leesville township,Missouri,1061
71,29,83,73240,Tightwad village,Missouri,60
71,29,83,99990,Balance of Leesville township,Missouri,1001
61,29,83,0,Osage township,Missouri,753
71,29,83,8902,Brownington town,Missouri,104
71,29,83,99990,Balance of Osage township,Missouri,649
61,29,83,0,Shawnee township,Missouri,455
61,29,83,0,Springfield township,Missouri,290
61,29,83,0,Tebo township,Missouri,814
71,29,83,10450,Calhoun city,Missouri,453
71,29,83,99990,Balance of Tebo township,Missouri,361
61,29,83,0,Walker township,Missouri,201
61,29,83,0,White Oak township,Missouri,739
71,29,83,75346,Urich city (pt.),Missouri,482
71,29,83,99990,Balance of White Oak township,Missouri,257
61,29,83,0,Windsor township,Missouri,3358
71,29,83,80350,Windsor city (pt.),Missouri,2689
71,29,83,99990,Balance of Windsor township,Missouri,669
50,29,85,0,Hickory County,Missouri,9544
157,29,85,17524,Cross Timbers city,Missouri,211
157,29,85,31780,Hermitage city,Missouri,464
157,29,85,59870,Preston village,Missouri,219
157,29,85,78064,Weaubleau city,Missouri,410
157,29,85,79090,Wheatland city,Missouri,366
157,29,85,99990,Balance of Hickory County,Missouri,7874
50,29,87,0,Holt County,Missouri,4403
157,29,87,5464,Bigelow village,Missouri,24
157,29,87,5495,Big Lake village,Missouri,145
157,29,87,16462,Corning town,Missouri,14
157,29,87,17056,Craig city,Missouri,223
157,29,87,25066,Forest City city,Missouri,246
157,29,87,25228,Fortescue town,Missouri,29
157,29,87,45596,Maitland city,Missouri,308
157,29,87,50312,Mound City city,Missouri,1039
157,29,87,54848,Oregon city,Missouri,765
157,29,87,99990,Balance of Holt County,Missouri,1610
50,29,89,0,Howard County,Missouri,10001
157,29,89,1954,Armstrong city,Missouri,276
157,29,89,23842,Fayette city,Missouri,2689
157,29,89,25624,Franklin city,Missouri,93
157,29,89,27208,Glasgow city (pt.),Missouri,1050
157,29,89,51824,New Franklin city,Missouri,1057
157,29,89,99990,Balance of Howard County,Missouri,4836
50,29,91,0,Howell County,Missouri,40117
157,29,91,7948,Brandsville city,Missouri,152
157,29,91,50438,Mountain View city,Missouri,2649
157,29,91,78928,West Plains city,Missouri,12304
157,29,91,80098,Willow Springs city,Missouri,2099
157,29,91,99990,Balance of Howell County,Missouri,22913
50,29,93,0,Iron County,Missouri,10125
157,29,93,1270,Annapolis city,Missouri,343
157,29,93,1648,Arcadia city,Missouri,559
157,29,93,19198,Des Arc village,Missouri,162
157,29,93,35468,Ironton city,Missouri,1389
157,29,93,57656,Pilot Knob city,Missouri,715
157,29,93,76012,Viburnum city,Missouri,651
157,29,93,99990,Balance of Iron County,Missouri,6306
50,29,95,0,Jackson County,Missouri,703011
157,29,95,6652,Blue Springs city,Missouri,55829
157,29,95,9424,Buckner city,Missouri,3022
157,29,95,28090,Grain Valley city,Missouri,14526
157,29,95,28324,Grandview city,Missouri,24856
157,29,95,29494,Greenwood city (pt.),Missouri,5831
157,29,95,35000,Independence city (pt.),Missouri,116672
157,29,95,38000,Kansas City city (pt.),Missouri,316836
157,29,95,39980,Lake Lotawana city,Missouri,2109
157,29,95,40196,Lake Tapawingo city,Missouri,719
157,29,95,41348,Lee's Summit city (pt.),Missouri,97251
157,29,95,41762,Levasy city,Missouri,82
157,29,95,43760,Lone Jack city,Missouri,1323
157,29,95,53624,Oak Grove city (pt.),Missouri,8158
157,29,95,58394,Pleasant Hill city (pt.),Missouri,6
157,29,95,60788,Raytown city,Missouri,28991
157,29,95,62056,River Bend village,Missouri,10
157,29,95,67718,Sibley village,Missouri,366
157,29,95,71368,Sugar Creek city (pt.),Missouri,3260
157,29,95,75202,Unity Village village,Missouri,73
157,29,95,99990,Balance of Jackson County,Missouri,23091
50,29,97,0,Jasper County,Missouri,121328
157,29,97,424,Airport Drive village,Missouri,868
157,29,97,496,Alba city,Missouri,542
157,29,97,2098,Asbury city,Missouri,215
157,29,97,2746,Avilla town,Missouri,129
157,29,97,8776,Brooklyn Heights town,Missouri,106
157,29,97,11368,Carl Junction city,Missouri,8274
157,29,97,11638,Carterville city,Missouri,1968
157,29,97,11656,Carthage city,Missouri,14746
157,29,97,11728,Carytown city,Missouri,283
157,29,97,20314,Duenweg city,Missouri,1379
157,29,97,20512,Duquesne village,Missouri,1639
157,29,97,24120,Fidelity town,Missouri,268
157,29,97,36512,Jasper city,Missouri,972
157,29,97,37592,Joplin city (pt.),Missouri,43759
157,29,97,40790,La Russell city,Missouri,118
157,29,97,51356,Neck City city,Missouri,195
157,29,97,54920,Oronogo city,Missouri,2667
157,29,97,60140,Purcell city,Missouri,428
157,29,97,61094,Reeds town,Missouri,100
157,29,97,65990,Sarcoxie city,Missouri,1551
157,29,97,76444,Waco city,Missouri,91
157,29,97,78118,Webb City city,Missouri,12134
157,29,97,99990,Balance of Jasper County,Missouri,28896
50,29,99,0,Jefferson County,Missouri,225081
157,29,99,1972,Arnold city,Missouri,21091
157,29,99,10240,Byrnes Mill city,Missouri,3002
157,29,99,12376,Cedar Hill Lakes village,Missouri,227
157,29,99,17632,Crystal City city,Missouri,4700
157,29,99,19252,De Soto city,Missouri,6345
157,29,99,24094,Festus city,Missouri,12036
157,29,99,31708,Herculaneum city,Missouri,4138
157,29,99,32248,Hillsboro city,Missouri,3292
157,29,99,38684,Kimmswick city,Missouri,143
157,29,99,40214,Lake Tekakwitha village,Missouri,259
157,29,99,54686,Olympian Village city,Missouri,752
157,29,99,56226,Parkdale village,Missouri,166
157,29,99,56620,Peaceful Village village,Missouri,65
157,29,99,57278,Pevely city,Missouri,5978
157,29,99,66337,Scotsdale town,Missouri,216
157,29,99,99990,Balance of Jefferson County,Missouri,162671
50,29,101,0,Johnson County,Missouri,54062
157,29,101,12682,Centerview city,Missouri,273
157,29,101,13654,Chilhowee town,Missouri,323
157,29,101,32572,Holden city,Missouri,2236
157,29,101,38918,Kingsville city,Missouri,259
157,29,101,39188,Knob Noster city,Missouri,2785
157,29,101,41402,Leeton city,Missouri,556
157,29,101,77092,Warrensburg city,Missouri,20418
157,29,101,99990,Balance of Johnson County,Missouri,27212
50,29,103,0,Knox County,Missouri,3959
157,29,103,3322,Baring city,Missouri,127
157,29,103,21322,Edina city,Missouri,1124
157,29,103,33904,Hurdland city,Missouri,157
157,29,103,39278,Knox City city,Missouri,206
157,29,103,51662,Newark village,Missouri,90
157,29,103,53516,Novelty village,Missouri,132
157,29,103,99990,Balance of Knox County,Missouri,2123
50,29,105,0,Laclede County,Missouri,35723
157,29,105,16192,Conway city,Missouri,776
157,29,105,22951,Evergreen village,Missouri,28
157,29,105,41168,Lebanon city,Missouri,14798
157,29,105,57368,Phillipsburg village,Missouri,199
157,29,105,61562,Richland city (pt.),Missouri,136
157,29,105,71008,Stoutland city (pt.),Missouri,43
157,29,105,99990,Balance of Laclede County,Missouri,19743
50,29,107,0,Lafayette County,Missouri,32708
157,29,107,802,Alma city,Missouri,383
157,29,107,2530,Aullville village,Missouri,101
157,29,107,3556,Bates City city,Missouri,218
157,29,107,5950,Blackburn city (pt.),Missouri,16
157,29,107,16102,Concordia city,Missouri,2366
157,29,107,16408,Corder city,Missouri,401
157,29,107,19918,Dover town,Missouri,102
157,29,107,22312,Emma city (pt.),Missouri,104
157,29,107,31960,Higginsville city,Missouri,4609
157,29,107,39952,Lake Lafayette city,Missouri,336
157,29,107,41870,Lexington city,Missouri,4534
157,29,107,46964,Mayview city,Missouri,212
157,29,107,51140,Napoleon city,Missouri,213
157,29,107,53624,Oak Grove city (pt.),Missouri,100
157,29,107,54038,Odessa city,Missouri,5246
157,29,107,77866,Waverly city,Missouri,838
157,29,107,78352,Wellington city,Missouri,805
157,29,107,99990,Balance of Lafayette County,Missouri,12124
50,29,109,0,Lawrence County,Missouri,38355
157,29,109,2548,Aurora city,Missouri,7447
